,bigairspace,airspace,block,wkt,lowerlevel,upperlevel
2931,Airspace_LECPAPO_411,Airspace_LECPLNX_411,Airblock_LECPLNX_804LE,"POLYGON ((2.31888888888889 39.7469444444444, 2.31888888888889 40.0708333333333, 2.46361111111111 40.0708333333333, 2.46361111111111 39.7469444444444, 2.31888888888889 39.7469444444444))",4419.6,5029.2
2930,Airspace_LECPAPI_411,Airspace_LECPLNX_411,Airblock_LECPLNX_804LE,"POLYGON ((2.31888888888889 39.7469444444444, 2.31888888888889 40.0708333333333, 2.46361111111111 40.0708333333333, 2.46361111111111 39.7469444444444, 2.31888888888889 39.7469444444444))",4419.6,5029.2
2929,Airspace_LECPALL_411,Airspace_LECPLNX_411,Airblock_LECPLNX_804LE,"POLYGON ((2.31888888888889 39.7469444444444, 2.31888888888889 40.0708333333333, 2.46361111111111 40.0708333333333, 2.46361111111111 39.7469444444444, 2.31888888888889 39.7469444444444))",4419.6,5029.2
2928,Airspace_LECP12O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_804LE,"POLYGON ((2.31888888888889 39.7469444444444, 2.31888888888889 40.0708333333333, 2.46361111111111 40.0708333333333, 2.46361111111111 39.7469444444444, 2.31888888888889 39.7469444444444))",4419.6,5029.2
2927,Airspace_LECPCTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_804LE,"POLYGON ((2.31888888888889 39.7469444444444, 2.31888888888889 40.0708333333333, 2.46361111111111 40.0708333333333, 2.46361111111111 39.7469444444444, 2.31888888888889 39.7469444444444))",4419.6,5029.2
2932,Airspace_LECPAPR_411,Airspace_LECPLNX_411,Airblock_LECPLNX_804LE,"POLYGON ((2.31888888888889 39.7469444444444, 2.31888888888889 40.0708333333333, 2.46361111111111 40.0708333333333, 2.46361111111111 39.7469444444444, 2.31888888888889 39.7469444444444))",4419.6,5029.2
2951,Airspace_LECPL1W_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2950,Airspace_LECPL1E_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2949,Airspace_LECPF1X_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2948,Airspace_LECPF1O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2947,Airspace_LECPF12_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2946,Airspace_LECPAPTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2952,Airspace_LETOT_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2944,Airspace_LECPAPO_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2943,Airspace_LECPAPI_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2942,Airspace_LECPALL_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2941,Airspace_LECP12O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2940,Airspace_LECPCTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2945,Airspace_LECPAPR_411,Airspace_LECPLNX_411,Airblock_LECPLNX_805LE,"POLYGON ((2.44638888888889 39.7305555555556, 2.44638888888889 39.9916666666667, 3.25388888888889 39.9916666666667, 3.25388888888889 39.7305555555556, 2.44638888888889 39.7305555555556))",3810.0,6248.400000000001
2965,Airspace_LETOT_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2964,Airspace_LECPL1W_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2963,Airspace_LECPL1E_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2962,Airspace_LECPF1X_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2961,Airspace_LECPF1O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2960,Airspace_LECPF12_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2959,Airspace_LECPAPTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2957,Airspace_LECPAPO_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2956,Airspace_LECPAPI_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2955,Airspace_LECPALL_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2954,Airspace_LECP12O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2953,Airspace_LECPCTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2958,Airspace_LECPAPR_411,Airspace_LECPLNX_411,Airblock_LECPLNX_806LE,"POLYGON ((2.65 39.5458333333333, 2.65 39.6852777777778, 2.83333333333333 39.6852777777778, 2.83333333333333 39.5458333333333, 2.65 39.5458333333333))",2895.6000000000004,5029.2
2974,Airspace_LECPF1O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2978,Airspace_LETOT_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2977,Airspace_LECPL1W_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2976,Airspace_LECPL1E_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2975,Airspace_LECPF1X_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2973,Airspace_LECPF12_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2966,Airspace_LECPCTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2971,Airspace_LECPAPR_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2970,Airspace_LECPAPO_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2969,Airspace_LECPAPI_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2968,Airspace_LECPALL_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2967,Airspace_LECP12O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2972,Airspace_LECPAPTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_816LE,"POLYGON ((2.02694444444444 39.3858333333333, 2.02694444444444 39.5858333333333, 2.34222222222222 39.5858333333333, 2.34222222222222 39.3858333333333, 2.02694444444444 39.3858333333333))",3810.0,4419.6
2991,Airspace_LETOT_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2990,Airspace_LECPL1W_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2989,Airspace_LECPL1E_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2988,Airspace_LECPF1X_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2987,Airspace_LECPF1O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2986,Airspace_LECPF12_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2985,Airspace_LECPAPTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2984,Airspace_LECPAPR_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2983,Airspace_LECPAPO_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2982,Airspace_LECPAPI_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2981,Airspace_LECPALL_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2980,Airspace_LECP12O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
2979,Airspace_LECPCTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_817LE,"POLYGON ((2.21388888888889 39.4763888888889, 2.21388888888889 39.6480555555556, 2.50861111111111 39.6480555555556, 2.50861111111111 39.4763888888889, 2.21388888888889 39.4763888888889))",2895.6000000000004,4419.6
3003,Airspace_LECPL1W_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
3002,Airspace_LECPL1E_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
3001,Airspace_LECPF1X_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
3000,Airspace_LECPF1O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
2999,Airspace_LECPF12_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
2998,Airspace_LECPAPTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
3004,Airspace_LETOT_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
2996,Airspace_LECPAPO_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
2995,Airspace_LECPAPI_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
2994,Airspace_LECPALL_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
2993,Airspace_LECP12O_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
2992,Airspace_LECPCTA_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
2997,Airspace_LECPAPR_411,Airspace_LECPLNX_411,Airblock_LECPLNX_818LE,"POLYGON ((2.1625 39.3238888888889, 2.1625 39.4763888888889, 2.49694444444444 39.4763888888889, 2.49694444444444 39.3238888888889, 2.1625 39.3238888888889))",3810.0,4419.6
3016,Airspace_LECPL1W_411,Airspace_LECPLNX_411,Airblock_LECPLNX_819LE,"POLYGON ((2.34222222222222 39.4305555555556, 2.34222222222222 39.5597222222222, 2.61194444444444 39.5597222222222, 2.61194444444444 39.4305555555556, 2.34222222222222 39.4305555555556))",2895.6000000000004,4419.6
3015,Airspace_LECPL1E_411,Airspace_LECPLNX_411,Airblock_LECPLNX_819LE,"POLYGON ((2.34222222222222 39.4305555555556, 2.34222222222222 39.5597222222222, 2.61194444444444 39.5597222222222, 2.61194444444444 39.4305555555556, 2.34222222222222 39.4305555555556))",2895.6000000000004,4419.6
3014,Airspace_LECPF1X_411,Airspace_LECPLNX_411,Airblock_LECPLNX_819LE,"POLYGON ((2.34222222222222 39.4305555555556, 2.34222222222222 39.5597222222222, 2.61194444444444 39.5597222222222, 2.61194444444444 39.4305555555556, 2.34222222222222 39.4305555555556))",2895.6000000000004,4419.6
